         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
         308.86         18.4999               0               0               0                1          17.4132
        103.567         96.1515               0               0               0                1          5.34278
         284.25         17.4406               0               0               0                1          19.5104
        136.366         27.0847               0               0               0                1          12.1943
        286.138         30.4659         238.795               0               0                1          13.3038
        120.736         99.0236               0               0               0                1          10.2383
        124.473         15.8057               0               0               0                1          31.8235
        175.411               0               0         102.768               0                0          78.5389
        205.233         201.365               0               0               0                1          13.7113
        87.1774         78.6506               0               0               0                1          19.6253
        168.738         27.0925               0               0               0                1          8.95972
        435.311               0               0         109.082               0                0          141.263
        124.155         115.282               0               0               0                1          11.5277
        273.724         135.534               0               0               0                1          19.4561
        395.506               0               0         83.9428               0                0          89.0217
        165.154         22.1358               0               0               0                1          11.7783
        1063.23         17.7393               0               0               0                1          18.9697
        486.191               0               0         54.7364               0                0          44.3858
        189.647         64.4296               0               0               0                1          15.8127
        302.948         22.7195               0               0               0                1          24.3923
        223.618          17.165               0               0               0                1          3.55135
        323.478         10.3486               0               0               0                1          47.8263
        143.061         37.3666               0               0               0                1          13.5787
        235.336          32.846               0               0               0                1          16.0756
        239.162         20.4212               0               0               0                1          43.9313
         163.18         25.5953               0               0               0                1          24.4602
        91.9086         59.6643               0               0               0                1          15.3495
        192.852         25.8784         161.103               0               0                1          20.6375
        285.579         17.2078               0               0               0                1          5.23047
        196.205         24.6001               0               0               0                1          22.9128
        203.763               0               0         30.4775               0                0          121.159
        184.317         20.0306         84.2754               0               0                1          30.1728
        208.062         20.4498               0               0               0                1          14.4638
        216.497         29.5744               0               0               0                1          15.5015
        175.108          50.635               0               0               0                1          11.6402
        93.4449         74.7067               0               0               0                1          26.7673
        158.333         103.349               0               0               0                1          35.1056
         94.137         85.6422               0               0               0                1          20.6503
        134.449         99.8561               0               0               0                1          31.1438
        87.6965         81.5442               0               0               0                1          23.7155
        508.199         10.4198               0               0               0                1          18.8308
        325.452         64.0222               0               0               0                1          31.3181
        389.845         14.4067               0               0               0                1          17.8101
        212.674         93.6146               0               0               0                1          35.6093
         108.56         76.6251               0               0               0                1          19.0361
        337.579         12.5842               0               0               0                1          24.3735
        71.0199          58.849               0               0               0                1          16.8057
        228.104         18.1999               0               0               0                1          23.5266
        386.471         21.7431               0               0               0                1          14.3338
        303.824         103.304               0               0               0                1           21.948
        109.332         68.0576               0               0               0                1          43.6331
        103.664         69.7277               0               0               0                1          23.4575
        226.808         17.4479               0               0               0                1          3.22659
        130.357         115.886               0               0               0                1          8.96657
        286.964         14.5359               0               0               0                1          9.03053
        297.409         32.8166               0               0               0                1          18.6285
