         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        5652.62         496.656         4991.09               0               0                1
        9355.41               0          6205.2         2864.38               0                1
        17461.5         198.816         2868.25         14330.3               0                1
        5238.42         533.832          4582.2               0               0                1
        4640.41         660.141         3828.48               0               0                1
        6415.01          495.07         5824.27               0               0                1
        8411.86         386.583         7910.04               0               0                1
         8855.1               0         6994.86         1537.97               0                1
        8205.76               0          7809.6               0               0                1
          15120               0         3782.65         11135.7               0                1
        2401.92          1283.6         862.733               0               0                1
         7034.9         424.498         6488.09               0               0                1
        3044.19         991.058         1839.18               0               0                1
        4349.12         661.568         3513.31               0               0                1
        4639.59         646.223         3847.08               0               0                1
          10245         363.063         5225.58         4586.25               0                1
        3831.57         845.367          2813.7               0               0                1
         3373.3          861.92         2332.84               0               0                1
        4772.95         676.025         3978.34               0               0                1
        2764.48               0         1848.18               0               0                1
        8404.58          410.65         7886.87               0               0                1
        2316.15         1506.38         537.749               0               0                1
        4528.52         674.807         3699.44               0               0                1
        3149.89         983.032         1964.82               0               0                1
        5854.85         549.032          5153.8               0               0                1
        2990.41         1085.49         1683.63               0               0                1
        12900.5         326.503         4618.58         7885.43               0                1
        6353.29               0         5901.85               0               0                1
        2777.45         1079.22         1497.51               0               0                1
        2884.75         940.868         1728.23               0               0                1
         4264.8         785.057         3301.35               0               0                1
        4481.84         690.526         3641.58               0               0                1
         2869.4               0         2016.34               0               0                1
        4688.39               0            4059               0               0                1
        6768.31         462.644         6179.58               0               0                1
        9083.83         402.588         6921.65         1674.33               0                1
        91408.2               0         1676.24         3212.61               0                0
        3892.92          761.25         2956.56               0               0                1
        5099.65               0         4530.54               0               0                1
        7582.74               0         7212.59               0               0                1
         171156               0         611.207         17157.2               0                0
        4051.55               0         3397.13               0               0                1
        5139.67               0         4575.46               0               0                1
        4371.31               0         3752.78               0               0                1
        9811.99         336.008         6519.99         2839.22               0                1
        6068.64          572.59          5329.3               0               0                1
        7689.26         415.196         7167.78               0               0                1
        6354.14         489.343         5748.83               0               0                1
        7259.42         464.528         6671.41               0               0                1
        15476.7         217.458         3113.27         12087.8               0                1
           4535               0         2933.66               0               0                1
        3588.66               0         2833.23               0               0                1
        9730.72         330.586         5595.98         3735.13               0                1
        7755.85               0         7360.64               0               0                1
        2242.69         1570.32         385.633               0               0                1
        2409.84         1237.36         940.094               0               0                1
        4619.68               0         4066.07               0               0                1
        4567.06         621.224         3790.49               0               0                1
        3034.82         886.459         1970.15               0               0                1
        7202.12         431.142         6652.64               0               0                1
        5644.18         619.031         4876.95               0               0                1
        3050.51         996.359         1836.78               0               0                1
        3836.64         753.958          2897.1               0               0                1
         3405.3               0         2658.46               0               0                1
        2913.07         1072.36         1635.81               0               0                1
        7253.01               0         6832.48               0               0                1
        6957.21         412.159         6446.53               0               0                1
        3300.41         967.267         2134.57               0               0                1
        3501.62          826.76         2502.18               0               0                1
        9505.14         304.159         6222.96         2901.98               0                1
        4667.11         630.129         3897.42               0               0                1
        6451.02         453.359         5885.53               0               0                1
        3063.25            1009         1858.48               0               0                1
        3536.76               0         2818.91               0               0                1
        2393.18         1440.12         677.031               0               0                1
        2213.39         1504.31         441.896               0               0                1
        5528.29         586.607         4810.99               0               0                1
        4291.42         699.988          3424.7               0               0                1
        4827.09         642.262            4034               0               0                1
        5460.92         612.894         4709.35               0               0                1
        8496.91               0         8116.87               0               0                1
        15417.6          224.05         3607.62         11502.3               0                1
        6463.62         502.102          5840.3               0               0                1
        4993.88         588.417         4267.75               0               0                1
        3324.05         887.168         2254.66               0               0                1
        14755.5         245.997         3477.45         10954.2               0                1
        8607.29         380.676          1368.8         2633.07               0                1
        2821.58         1007.51          1594.4               0               0                1
        2915.05         999.341         1708.49               0               0                1
