         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
          16730          209.89         2825.63         13648.7               0                1
        4303.63         649.281         474.573               0               0                1
        11462.5         337.974         5087.51         5974.97               0                1
        7112.09               0         6712.08               0               0                1
        3839.41         866.792         2770.76               0               0                1
         4141.4         776.407         3170.73               0               0                1
          10970               0          4885.3          5713.8               0                1
        2358.17         1523.03         582.559               0               0                1
        6157.61               0         5724.47               0               0                1
        7959.54         405.248         7457.23               0               0                1
        3869.47          767.41         2931.54               0               0                1
        3388.37               0         2605.26               0               0                1
        3279.51         849.077         2254.02               0               0                1
        4760.49         676.908         3931.33               0               0                1
        14032.4         255.095         3360.96         10348.2               0                1
        2685.25          1148.7         1316.16               0               0                1
        2399.22         1367.54         771.895               0               0                1
         4937.8         695.545         4097.49               0               0                1
        8128.31         363.432         7678.96               0               0                1
        9530.55               0          5906.9         3284.12               0                1
        2683.97         1157.95         1318.68               0               0                1
        2138.82         1226.58         640.316               0               0                1
        9090.79         423.066         8558.25               0               0                1
        4207.31         813.804         3207.12               0               0                1
        3199.25         906.798         2104.32               0               0                1
        14190.3         240.449         3917.86         9981.99               0                1
        2882.27         1041.95         1626.73               0               0                1
        3294.14               0         2468.22               0               0                1
        5637.66               0         5167.33               0               0                1
        3967.11         759.484         3038.41               0               0                1
        2559.88          1119.7         1209.54               0               0                1
        3439.79          888.45         2359.77               0               0                1
        18679.4               0          2711.8         15806.9               0                1
        4138.07         754.989         3212.09               0               0                1
        8030.67               0         7696.75               0               0                1
        4989.01               0         4446.54               0               0                1
        7582.66               0         7205.86               0               0                1
        2207.52               0         1009.28               0               0                1
        8278.45         393.267         7777.75               0               0                1
        7601.62         393.665         7108.32               0               0                1
        5063.62               0         4490.32               0               0                1
        9341.93          369.72         6982.21         1903.81               0                1
        3204.91         932.367          2045.9               0               0                1
        3209.43               0         2416.83               0               0                1
        12065.9         357.152         4533.59          7096.1               0                1
         3769.5         708.261         2873.11               0               0                1
        4241.37               0         3570.76               0               0                1
        4005.62         757.011         3088.26               0               0                1
        5821.56         549.355         5131.83               0               0                1
        6925.83         555.467         6264.71               0               0                1
        2701.38         1244.69         1204.94               0               0                1
        5573.28         547.576         4891.96               0               0                1
        3029.13               0         2168.06               0               0                1
        13473.7               0         3907.06          9338.4               0                1
        3562.81         904.447         2461.46               0               0                1
        6891.51         477.127         6304.69               0               0                1
        6116.95         445.554         5539.45               0               0                1
        5864.05         483.575         5259.13               0               0                1
        2601.34         1094.61         1276.04               0               0                1
        7434.59         472.817         6835.89               0               0                1
        2716.55           993.3         1503.54               0               0                1
        6962.53         429.212          6435.6               0               0                1
        11211.4         349.179         4538.39         5511.43               0                1
        3463.66         862.152         2419.13               0               0                1
        7551.85          409.95         7048.31               0               0                1
        2473.09               0         1436.79               0               0                1
        5799.72         482.773         5173.32               0               0                1
        2715.16         1248.37          1221.4               0               0                1
        2187.96         1873.06          38.186               0               0                1
        13537.5         303.324          2979.6          9412.5               0                1
        3051.77         900.473          1962.5               0               0                1
         6849.8         436.017         6313.16               0               0                1
        3549.41         827.273         2511.13               0               0                1
        4297.15               0         3700.18               0               0                1
        18268.6         169.786         2744.28         15314.3               0                1
         3517.5         894.206         2425.68               0               0                1
        3083.22         929.552         1985.04               0               0                1
        4430.33         729.944         3525.11               0               0                1
        3537.23         891.108         2444.83               0               0                1
        8759.64         375.718         8291.67               0               0                1
        2732.47         1045.76          1469.4               0               0                1
        9249.46               0         6640.43         2277.63               0                1
        2913.21          894.76         1802.78               0               0                1
        2101.76               0         727.913               0               0                1
        2798.97               0         1904.29               0               0                1
        4361.79         661.627         3560.41               0               0                1
        7413.35         466.209         6802.82               0               0                1
        4875.14         642.074         660.381               0               0                1
        3941.27         756.954         3020.03               0               0                1
        6817.35         446.979         6234.03               0               0                1
        7793.48         380.057         7296.79               0               0                1
        17981.8         185.759          2686.2         15045.6               0                1
        3638.16               0          2886.2               0               0                1
        4026.26               0         3372.78               0               0                1
        2665.74         1138.15         1289.84               0               0                1
        3283.45         866.927         2222.52               0               0                1
        34489.6               0          1655.6           32713               0                1
        14741.1         263.807         3404.16         11023.5               0                1
         6284.1         511.343         5626.32               0               0                1
        4551.12         616.089         3781.61               0               0                1
        14122.2          256.12         3547.47         10256.6               0                1
        26935.1         274.639          2016.3         24598.3               0                1
          14788          271.21         3690.27         10754.2               0                1
        13376.4               0         7413.82               0               0                1
        2439.62         1233.13         966.359               0               0                1
        7820.08         405.101         7319.44               0               0                1
        3238.83         961.456          2059.3               0               0                1
         5309.2         535.974         4622.15               0               0                1
        3761.67         773.715         2805.38               0               0                1
        4047.01         772.297         3114.75               0               0                1
        2795.68               0         1913.01               0               0                1
        8621.08         422.236         8112.29               0               0                1
        7035.46               0         6652.39               0               0                1
        2360.09         1290.21         802.546               0               0                1
        10861.9         348.025         5416.04         5014.16               0                1
        3777.84         750.488         2848.69               0               0                1
         174082               0         3661.72               0               0                0
        4501.65         603.411         3777.44               0               0                1
        3561.66         854.657         2522.27               0               0                1
        9965.58               0         5446.81          4167.5               0                1
        9120.53         397.058         7259.13          1370.7               0                1
        5733.37         632.958         4967.84               0               0                1
        2768.29               0         1765.06               0               0                1
        9532.27         350.208         5814.69         3289.95               0                1
        8997.86         391.291         7707.23         791.978               0                1
        5806.76         532.311         5125.33               0               0                1
