         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        145.097               0           127.7               0               0                1
        153.422         35.6918         102.893               0               0                1
        117.718               0         89.7066               0               0                1
        426.701         16.4471         372.256               0               0                1
        216.709         16.8529         188.337               0               0                1
        474.014         14.3722         456.612               0               0                1
        961.827               0         195.205         759.313               0                1
        279.191         15.6397         209.341               0               0                1
        132.413         39.0369         89.7895               0               0                1
        114.379               0         92.3806               0               0                1
        288.778         21.1326         265.576               0               0                1
        135.994               0         94.2217               0               0                1
        175.354         37.1136         122.669               0               0                1
         508.73               0         496.306               0               0                1
         405.97         13.2327         389.215               0               0                1
        214.313               0         196.031               0               0                1
        181.379          26.534         148.764               0               0                1
        205.194               0         186.164               0               0                1
        301.199               0         281.056               0               0                1
        518.068         12.6904         337.227               0               0                1
        257.091               0         246.909               0               0                1
        199.049         23.7925         164.578               0               0                1
        148.399         26.2138         111.301               0               0                1
        306.315         24.0147         280.481               0               0                1
        618.394               0         220.661         192.449               0                1
        360.299         15.8309         341.002               0               0                1
        437.013               0        0.571778         274.601               0                1
        117.743               0         3.92858               0               0                1
        236.791         17.7376         214.508               0               0                1
         251.19         15.8122         229.437               0               0                1
        229.623         18.5745          202.79               0               0                1
        319.079         17.1664         296.296               0               0                1
        149.741               0         118.916               0               0                1
        186.159               0         170.211               0               0                1
        221.095               0         204.952               0               0                1
        185.932         21.3968         158.935               0               0                1
        399.097               0         387.415               0               0                1
        467.857         16.1905         448.346               0               0                1
         283.29         12.2949         264.003               0               0                1
        552.532          11.624         534.129               0               0                1
        327.995         21.3537         305.099               0               0                1
        419.075         24.5996         130.973         17.3869               0                1
        244.453         18.2462         13.8428               0               0                1
        179.047               0         160.683               0               0                1
         324.23         14.2919         306.729               0               0                1
        282.799               0         247.616               0               0                1
        312.404               0         54.4524         140.736               0                1
        381.689         13.2667         365.419               0               0                1
        832.721               0         269.357         550.123               0                1
         292.37         12.5212         277.361               0               0                1
        265.065         33.4567         84.7998               0               0                1
        222.347         127.635         69.5503               0               0                1
        214.276         30.0477         167.752               0               0                1
        159.671         59.7421         97.6697               0               0                1
        375.063          14.228          352.93               0               0                1
        223.266         22.6551         197.498               0               0                1
        181.988               0         160.661               0               0                1
        132.632               0         115.089               0               0                1
        167.612               0         149.561               0               0                1
        147.034               0         111.902               0               0                1
        193.266               0         175.375               0               0                1
        261.345         17.5911         231.123               0               0                1
        308.852               0         299.953               0               0                1
         521.46         17.6367         500.947               0               0                1
        142.607         28.1533         108.156               0               0                1
        131.978         35.8869         91.7732               0               0                1
        265.436         25.1739         107.206               0               0                1
        221.196               0         196.623               0               0                1
         312.05         16.6942         291.818               0               0                1
         462.15          9.9103         448.818               0               0                1
        172.031         41.9991         84.3446               0               0                1
        110.742               0           91.96               0               0                1
        186.753         50.7325         80.1562               0               0                1
        225.387         27.9525         182.906               0               0                1
        293.443         10.6547         116.578               0               0                1
        273.842         21.4131         245.236               0               0                1
        990.337         13.1711         744.528         37.4181               0                1
        391.581         18.0716         370.704               0               0                1
        195.052         46.7398         142.697               0               0                1
        134.862         23.7261         87.2348               0               0                1
        595.544         20.5667          573.91               0               0                1
        884.381         0.27196         195.198         96.4276               0                1
        165.317               0         55.5962               0               0                1
        136.043         115.246          1.8844               0               0                1
        152.636          38.755         110.718               0               0                1
        101.081               0          73.317               0               0                1
        86.1474               0         52.5848               0               0                1
        184.724               0          150.94               0               0                1
        180.771               0           159.3               0               0                1
        241.702               0         223.743               0               0                1
        133.323         39.9484         86.1138               0               0                1
         141.13               0         39.3046               0               0                1
        138.168         27.9296         105.611               0               0                1
        339.333               0         319.731               0               0                1
        182.302         28.7377         149.653               0               0                1
        629.692         9.18486         205.759         62.1509               0                1
        249.945         20.9458         212.428               0               0                1
        202.145         14.9256         183.057               0               0                1
        158.496         50.1125          75.327               0               0                1
        127.107         67.3646         6.92079               0               0                1
        226.251         20.7585          143.54               0               0                1
         382.32               0         24.0219         11.9047               0                1
        254.009         78.0256         131.435               0               0                1
         531.54               0         523.478               0               0                1
        205.791               0          193.73               0               0                1
         351.62         30.9475         159.526               0               0                1
        414.981         17.6069         185.992               0               0                1
        142.661               0          118.84               0               0                1
        512.897          18.435         491.468               0               0                1
        159.078               0         143.681               0               0                1
        425.565               0         410.471               0               0                1
        381.317               0         219.622               0               0                1
         182.82               0         166.813               0               0                1
        434.445         14.5333         177.564               0               0                1
        266.609         17.0969         243.102               0               0                1
        226.297         20.0033         200.157               0               0                1
         305.28         32.4668         267.011               0               0                1
        114.778               0         44.5374               0               0                1
        269.892         18.3353         183.682               0               0                1
        234.813         11.5348         210.205               0               0                1
        205.378         26.1668         148.127               0               0                1
        359.455         21.3621          330.75               0               0                1
        385.912         16.9593         365.821               0               0                1
        526.616         13.1172         129.014               0               0                1
        651.338         8.65413         639.749               0               0                1
        176.009               0         158.614               0               0                1
        316.942         15.1261         298.387               0               0                1
        229.284         42.2311          180.27               0               0                1
         860.93         17.4931          310.56         529.721               0                1
         127.76         54.7434         63.5988               0               0                1
        174.737               0         143.424               0               0                1
        148.373               0         122.857               0               0                1
        342.628               0         302.851               0               0                1
        256.485               0         239.418               0               0                1
        251.256               0         237.144               0               0                1
        144.389         30.1699         104.557               0               0                1
        293.735         11.6235         278.302               0               0                1
        376.868         166.956         88.4375               0               0                1
        221.942               0           187.8               0               0                1
        438.585               0         153.737               0               0                1
        704.784               0         486.988               0               0                1
        360.782               0         352.171               0               0                1
         179.35         32.7278         140.686               0               0                1
        358.186         15.1129         339.732               0               0                1
        306.909               0         293.082               0               0                1
        207.693               0         192.892               0               0                1
        527.064               0         516.547               0               0                1
        531.987         11.8965         517.557               0               0                1
        208.153         18.6087         187.008               0               0                1
        369.493          34.482          317.61               0               0                1
        369.542         12.5576         351.918               0               0                1
        93.7756               0         34.5093               0               0                1
        458.711               0         271.276               0               0                1
        303.932         21.5582         279.831               0               0                1
        179.106         27.8464         146.458               0               0                1
        183.903         33.7825         129.758               0               0                1
        144.428               0         80.4843               0               0                1
        121.688         52.4683         59.9047               0               0                1
        178.639         12.8184         151.077               0               0                1
        259.731               0         83.2994               0               0                1
        311.905               0         49.0713         13.9819               0                1
        775.275         5.70452         322.753               0               0                1
        236.793         11.8899         102.187               0               0                1
         178.32               0         153.886               0               0                1
         160.14               0         138.915               0               0                1
        219.029         36.6355         175.248               0               0                1
        120.382          61.596         53.9338               0               0                1
        327.404         14.2478         310.177               0               0                1
        82.2509               0         10.0225               0               0                1
        257.148           26.13         227.683               0               0                1
        298.348         17.6606         274.267               0               0                1
        586.965         13.7587         571.547               0               0                1
        164.877         21.2166         133.473               0               0                1
        307.377         95.4313         141.201               0               0                1
        208.615         28.7563         176.217               0               0                1
        412.569         18.9751         391.254               0               0                1
        237.616         19.2502         215.601               0               0                1
        365.501          17.344          330.23         13.4017               0                1
