         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
          226.9         19.2705         48.4063               0               0                1           29.037
        167.832         19.4061          128.51               0               0                1          26.4632
        234.577         16.3784         181.506               0               0                1          15.2565
        192.925         28.9744         125.858               0               0                1          11.7151
        454.761         12.1383         364.941               0               0                1           24.898
        531.252         14.8575         366.211               0               0                1          16.6072
        212.863         14.6698         170.892               0               0                1          15.2405
         334.17         12.3826          303.77               0               0                1           13.377
        628.352         7.52759         567.396               0               0                1          18.0693
        410.231         9.25689         385.857               0               0                1           6.9958
        457.932         16.6933         326.955               0               0                1          4.59051
        765.037         9.93816         192.628         560.293               0                1          11.5608
        574.021          11.756         354.192               0               0                1          15.9341
        573.715         15.0506         548.479               0               0                1          11.4729
        900.667         9.59689         204.517         634.605               0                1          6.66678
         249.38         18.0094         180.349               0               0                1          26.9688
        1362.61               0         267.402               0               0                1          18.8986
        187.048         27.3238          156.42               0               0                1          18.9056
        198.781          26.761         159.663               0               0                1          23.9398
        572.499         11.8805         214.022          343.22               0                1          8.60332
         138.74         24.7021         107.404               0               0                1          25.1697
         1067.4         12.2163         227.676         824.689               0                1          14.0917
        275.122         21.6382         247.963               0               0                1          13.9383
        310.445         13.6616         268.468               0               0                1          21.3275
        219.323         36.4021         34.2404               0               0                1          5.05779
        611.975         16.7132         592.716               0               0                1          3.86244
         418.47         10.1866         343.677               0               0                1          34.4721
        795.775          15.868         479.892               0               0                1          6.58561
        1192.76         7.39472         202.589         978.657               0                1          8.49351
         537.24         12.0912         74.7017               0               0                1          20.0648
        1090.44         7.27055         215.852         574.461               0                1          27.7021
        367.656         24.6185         336.743               0               0                1          9.39382
         681.44         39.5246         21.5136               0               0                1          20.3436
        262.239          94.275          81.893               0               0                1          30.7658
        206.755         15.4683         183.531               0               0                1          16.8743
        353.431         15.1784         271.693               0               0                1          12.3672
        118.627         39.5991         7.03268               0               0                1          24.9368
        113.209         36.1588         35.7176               0               0                1          28.4513
        411.033         10.7088         397.982               0               0                1          7.76668
        150.138         22.2134         108.135               0               0                1          22.7395
        242.123         13.4224         221.197               0               0                1          15.9671
        107.417         32.0415         61.0275               0               0                1          18.4402
        443.614         100.775         212.249               0               0                1          37.9504
        1233.72         5.91108         335.781               0               0                1          7.40756
        221.687         44.5683         155.556               0               0                1          12.6224
        449.931         14.6941         415.374               0               0                1          16.1727
        813.236         93.1914         656.452               0               0                1           11.694
        958.296         7.40763         314.882               0               0                1          4.48399
        604.927          12.331         379.664               0               0                1          8.03998
        793.853         17.1531         20.3393               0               0                1          12.9851
         926.83          33.131         35.1472               0               0                1          7.00148
        659.272         14.2337         209.603         386.672               0                1          12.2903
        208.805         30.9033         114.474               0               0                1           30.385
        196.818         19.0644         130.997               0               0                1          30.0691
        892.069         53.1582         612.077               0               0                1          12.4722
        596.753          9.1217         105.906               0               0                1          17.3629
        176.119         22.9363         123.897               0               0                1          24.3171
        208.448         17.7121         92.6385               0               0                1          16.8029
        367.152         22.2843          113.34               0               0                1          19.2198
        117.177         39.1734          55.009               0               0                1           16.267
        268.504          10.584         247.115               0               0                1          14.8721
        106.027         69.0955        0.942772               0               0                1          9.12362
        165.109         24.3767         132.027               0               0                1          11.9165
        236.529         25.6561         164.627               0               0                1          10.1418
         679.85         9.54846         373.905               0               0                1          21.7913
        360.846         17.5398         264.962               0               0                1          26.2871
        1709.91         6.96695         138.451         997.404               0                1          38.9649
        246.348           18.07         216.511               0               0                1          13.6703
        519.427         15.7017         499.785               0               0                1          28.2865
        640.234               0         421.093               0               0                1          18.9882
        565.557         12.3363         358.613         189.745               0                1          14.1399
        169.744         80.9557         62.4339               0               0                1          6.78118
        119.492         54.7539         16.8151               0               0                1          33.2511
        308.524         21.4295         265.252               0               0                1          22.9995
        373.697         14.9084         3.58841               0               0                1          13.3399
            195          49.815         88.6557               0               0                1          10.5825
        582.193         9.13744         569.381               0               0                1          11.2708
        131.163            64.6         34.4396               0               0                1          62.5201
        199.825         18.3325         154.925               0               0                1           6.6077
        781.785         18.4408         172.921         500.122               0                1          23.7468
        421.909         8.32347         407.596               0               0                1          11.1346
        662.944         10.4403         368.979               0               0                1           32.058
        184.942         40.7341         96.4347               0               0                1          19.6529
         606.34         10.8889         57.0599         270.091               0                1          7.60661
        2740.89         9.40898         178.391         1554.63               0                1          2.49925
        261.461          18.918         151.515               0               0                1          12.9595
        119.267         26.0364         84.9421               0               0                1          29.0734
        326.257         10.9018         294.614               0               0                1          11.7187
        217.346         20.5422         162.072               0               0                1          16.4273
        141.365         30.7408         83.8823               0               0                1          11.9627
        151.446         14.4995          123.96               0               0                1          15.3704
        143.168         30.6933         107.387               0               0                1          19.7131
        116.181         51.3471         48.1772               0               0                1          14.5913
        183.576         12.5535         159.244               0               0                1          21.4038
        464.569         15.6497         440.869               0               0                1          21.9686
        230.621         24.3483         124.486               0               0                1          27.1591
        152.769          20.273         94.6342               0               0                1          22.9933
        311.134         13.5226         279.098               0               0                1          11.9871
        611.384         15.9492         248.352         341.812               0                1          2.88784
        1040.02         5.83633         217.048         805.981               0                1          10.4355
         291.32         15.5348         217.319               0               0                1          46.2286
        1611.52         8.17103         180.481         1420.48               0                1          6.26873
         497.22               0         66.9735         67.0745               0                1          15.1476
        1351.47         8.21447         201.867         1138.22               0                1          4.96206
        327.687         7.74459          232.32               0               0                1          10.1382
         790.19         10.6587         191.737               0               0                1          10.0374
        118.992         84.8516         4.30788               0               0                1          26.7954
        667.817         7.26951         459.995         133.966               0                1          12.6766
        551.739         16.3498         437.371               0               0                1          10.7113
         226.12         13.3602         197.138               0               0                1          9.00954
        180.013         19.8232         143.339               0               0                1          21.0117
        452.915         13.6704         389.855               0               0                1          4.29504
        255.785               0          21.782               0               0                1          7.05174
        230.121         10.4754           212.9               0               0                1          14.0645
        655.757          21.725         291.176               0               0                1          18.5855
        198.999         18.6665         175.384               0               0                1            20.37
        130.034         37.2113         59.1139               0               0                1          19.1493
        274.321         14.5614         106.202               0               0                1          14.5872
        305.115         16.5972          64.198               0               0                1           19.329
         206.36         15.3313         30.0352               0               0                1          11.0988
        391.405         13.0003         266.505               0               0                1          13.4673
        2214.87               0         1279.01               0               0                1          23.9487
        319.775          13.572         301.437               0               0                1          25.1886
        328.843         13.8533         310.897               0               0                1            4.429
