         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        193.848         130.987               0               0               0                1           12.852
        133.443         101.649               0               0               0                1           20.297
        176.128         164.337               0               0               0                1          2.64307
        188.835         71.1971               0               0               0                1          20.2548
        443.613         9.08717               0               0               0                1           27.992
        158.615         30.1638               0               0               0                1          31.2187
        90.6223         86.5552               0               0               0                1          13.2699
        146.994          20.623               0               0               0                1          11.1699
        208.461         41.9531               0               0               0                1          21.3875
         127.46          36.637               0               0               0                1          23.6763
        306.503         43.9179               0               0               0                1          5.86288
        122.183          30.546               0               0               0                1          24.7354
        206.187         107.702         89.8351               0               0                1          24.5562
        320.616         43.8681               0               0               0                1          71.3708
        74.2572         64.5157               0               0               0                1          25.4554
        160.993         29.9969               0               0               0                1           23.613
        222.243         8.70717               0               0               0                1          3.95014
        231.642         45.6642               0               0               0                1          6.34227
        283.138         11.8372               0               0               0                1          25.8634
        89.5689         25.0255               0               0               0                1          14.4804
        174.561         57.2539               0               0               0                1          44.5072
        93.4618          62.622               0               0               0                1          6.55251
        311.432         19.0317               0               0               0                1          15.1768
        82.2771         48.7044               0               0               0                1           5.8367
        367.875         16.1813               0               0               0                1          21.5034
        140.469         58.1583               0               0               0                1          6.60531
         417.06         13.0719               0               0               0                1          22.0088
        356.328         13.2558               0               0               0                1           2.4541
        264.397         15.4349               0               0               0                1          3.64836
        152.164         37.1976               0               0               0                1          16.2276
        119.601         112.016               0               0               0                1           20.804
         99.297         51.0084               0               0               0                1          8.13764
        416.404         17.5913               0               0               0                1          29.3468
        332.702          12.616               0               0               0                1          11.7843
        309.128         47.7853               0               0               0                1          9.96999
        287.045         65.0797               0               0               0                1          72.6094
        157.563         75.5615               0               0               0                1          18.9687
        198.838         23.1148               0               0               0                1           14.527
        150.445         90.9798               0               0               0                1          14.5946
        219.995         14.6581               0               0               0                1           14.446
        163.944         41.7303               0               0               0                1          20.6525
        128.547         120.939               0               0               0                1           24.108
        407.263         28.8422               0               0               0                1           18.759
        70.9757         58.4945               0               0               0                1          38.0737
        161.278         17.6016               0               0               0                1          17.3307
        152.016         73.3059               0               0               0                1          16.0099
        78.6068         2.86447               0               0               0                1          17.3464
        294.525         72.4997               0               0               0                1          35.5655
        169.471         48.5686               0               0               0                1          21.7904
        173.848         15.4958               0               0               0                1          17.9938
         382.76         17.5757               0               0               0                1          7.63653
        85.5443         35.4428               0               0               0                1          19.7084
        190.612         32.2106               0               0               0                1          36.0782
        632.354         69.7223               0               0               0                1          41.6649
         207.44         14.9013               0               0               0                1          15.6737
